State,City,Distribution Company,Consumer Category,Residential,Commercial / Non-Residential,EV Charging,Energy Charge (₹/kWh),Fixed Charge,Voltage Level,Effective Date,Source Page Number,Fuel Type,Price (₹/litre),Snapshot Date,Source_x,Implementing Agency,Charging Stations Count,Access Type,Source_y,Grid Emission Factor (kg CO2/kWh),Vehicle Class,Powertrain,Maintenance Cost (₹/km),Replacement Cost (₹),Replacement Cycle (Years),Location_Level,Cost_per_km_₹,CO2_per_km_kg
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,1.0,446,HT,1 April 2024,789,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,166.0,31,HT,1 April 2024,789,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,166.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,804.0,,HT,1 April 2024,789,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,804.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential- BPL Category (0-30 units),Yes,No,No,5.0,7,LT,1 April 2024,789,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,5.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,3.0,1,LT,1 April 2024,790,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,3.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,1.0,274,LT,1 April 2024,790,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,1.0,249,LT,1 April 2024,790,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,347.0,20,LT,1 April 2024,790,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,347.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW-40 kW),Yes,Yes,No,83.0,8,LT,1 April 2024,790,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,83.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,152.0,13,LT,1 April 2024,790,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,152.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,9.0,1,LT,1 April 2024,791,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,9.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,115.0,30,LT,1 April 2024,791,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,115.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,170.0,,LT,1 April 2024,792,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,170.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,1.0,462,HT,1 April 2024,793,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,170.0,32,HT,1 April 2024,793,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,170.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,1.0,,HT,1 April 2024,793,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential- BPL Category (0-30 units),Yes,No,No,5.0,7,LT,1 April 2024,793,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,5.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,3.0,1,LT,1 April 2024,794,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,3.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,1.0,288,LT,1 April 2024,794,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,1.0,263,LT,1 April 2024,794,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,358.0,21,LT,1 April 2024,794,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,358.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW-40 kW),Yes,Yes,No,85.0,8,LT,1 April 2024,794,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,85.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,157.0,14,LT,1 April 2024,794,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,157.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,10.0,1,LT,1 April 2024,794,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,10.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,114.0,33,LT,1 April 2024,794,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,114.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,273.0,,LT,1 April 2024,795,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,273.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,1.0,480,HT,1 April 2024,796,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,174.0,33,HT,1 April 2024,796,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,174.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,1.0,,HT,1 April 2024,796,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential-BPL Category (0-30 units),Yes,No,No,5.0,7,LT,1 April 2024,796,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,5.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,3.0,1,LT,1 April 2024,797,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,3.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,996.0,302,LT,1 April 2024,797,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,996.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,1.0,278,LT,1 April 2024,797,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,375.0,23,LT,1 April 2024,797,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,375.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW- 40 kW),Yes,Yes,No,89.0,9,LT,1 April 2024,797,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,89.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,163.0,15,LT,1 April 2024,797,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,163.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,10.0,1,LT,1 April 2024,798,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,10.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,115.0,35,LT,1 April 2024,798,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,115.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,410.0,,LT,1 April 2024,798,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,410.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,2.0,497,HT,1 April 2024,800,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,2.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,179.0,34,HT,1 April 2024,800,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,179.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,2.0,,HT,1 April 2024,800,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,2.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential- BPL Category (0-30 units),Yes,No,No,5.0,7,LT,1 April 2024,800,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,5.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,3.0,1,LT,1 April 2024,801,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,3.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,977.0,317,LT,1 April 2024,801,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,977.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,1.0,292,LT,1 April 2024,801,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,395.0,24,LT,1 April 2024,801,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,395.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW-40 kW),Yes,Yes,No,93.0,9,LT,1 April 2024,801,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,93.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,172.0,16,LT,1 April 2024,801,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,172.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,10.0,1,LT,1 April 2024,802,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,10.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,117.0,38,LT,1 April 2024,802,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,117.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,611.0,,LT,1 April 2024,802,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,611.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT II: HT - Commercial,No,Yes,No,2.0,517,HT,1 April 2024,804,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,2.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT VI: HT - Group Housing Societies (Residential),Yes,No,No,184.0,34,HT,1 April 2024,804,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,184.0,0.716
Maharashtra,Maharashtra,MSEDCL,HT IX: HT – Electric Vehicle Charging Station,No,No,Yes,3.0,,HT,1 April 2024,804,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,3.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT I(A): LT - Residential-BPL Category (0-30 units),Yes,No,No,5.0,7,LT,1 April 2024,804,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,5.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(A): LT - Non- Residential (0-20 kW),Yes,Yes,No,4.0,1,LT,1 April 2024,805,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,4.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(B): LT - Non- Residential (>20 kW and ≤ 50 kW),Yes,Yes,No,930.0,333,LT,1 April 2024,805,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,930.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT II(C): LT - Non- Residential (Above 50 kW),Yes,Yes,No,1.0,309,LT,1 April 2024,805,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,1.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(A): LT - Public Water Works (0-20 kW),Yes,Yes,No,415.0,25,LT,1 April 2024,805,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,415.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III(B): LT - Public Water Works (>20 kW- 40 kW),Yes,Yes,No,98.0,10,LT,1 April 2024,805,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,98.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT III (C): LT - Public Water Works (Above 40 kW),Yes,Yes,No,180.0,17,LT,1 April 2024,805,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,180.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(B): LT -AG Metered-Pumpsets,Yes,No,No,10.0,1,LT,1 April 2024,806,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,10.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT IV(C): LT - AG Metered-Others,Yes,No,No,119.0,41,LT,1 April 2024,806,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,119.0,0.716
Maharashtra,Maharashtra,MSEDCL,LT VIII – Electric Vehicle Charging Station,No,No,Yes,879.0,,LT,1 April 2024,806,,,,,,,,,0.716,4W,EV,0.8,400000,8,State,879.0,0.716
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,3.0,0.716
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,3.0,0.716
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,3.0,0.716
Delhi,Delhi,DERC,Domestic Upto 2 kW (0-200),Yes,No,No,3.0,20,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,3.0,0.716
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,4.5,50,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,4.5,0.716
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,4.5,50,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,4.5,0.716
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,4.5,50,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,4.5,0.716
Delhi,Delhi,DERC,Domestic > 2-5 kW (201-400),Yes,No,No,4.5,50,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,4.5,0.716
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,6.5,100,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,6.5,0.716
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,6.5,100,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,6.5,0.716
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,6.5,100,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,6.5,0.716
Delhi,Delhi,DERC,Domestic > 5-15 kW (401-800),Yes,No,No,6.5,100,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,6.5,0.716
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,6.0,250,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,6.0,0.716
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,6.0,250,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,6.0,0.716
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,6.0,250,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,6.0,0.716
Delhi,Delhi,DERC,Non-Domestic Upto 3kVA,No,Yes,No,6.0,250,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,6.0,0.716
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,8.5,250,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,8.5,0.716
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,8.5,250,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,8.5,0.716
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,8.5,250,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,8.5,0.716
Delhi,Delhi,DERC,Non-Domestic Above 3kVA,No,Yes,No,8.5,250,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,8.5,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,4.5,-,LT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,4.5,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,4.5,-,LT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,4.5,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,4.5,-,LT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,4.5,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging LT,No,No,Yes,4.5,-,LT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,4.5,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,4.0,-,HT,2020-21,1-2,,,,,EESL,85.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,4.0,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,4.0,-,HT,2020-21,1-2,,,,,HPCL,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,4.0,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,4.0,-,HT,2020-21,1-2,,,,,NTPC,12.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,4.0,0.716
Delhi,Delhi,DERC,E-Rickshaw/E-Vehicle Charging HT,No,No,Yes,4.0,-,HT,2020-21,1-2,,,,,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,State,4.0,0.716
Delhi,New Delhi,,,,,,,,,,,Petrol,94.72,2026-01-06,IOC,,,,,0.716,4W,EV,0.8,400000,8,City,,0.716
Delhi,New Delhi,,,,,,,,,,,Diesel,87.67,2026-01-06,IOC,,,,,0.716,4W,EV,0.8,400000,8,City,,0.716
Maharashtra,Pune,,,,,,,,,,,Petrol,103.88,2026-01-06,IOC,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Maharashtra,Pune,,,,,,,,,,,Diesel,90.57,2026-01-06,IOC,HPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Karnataka,Bengaluru,,,,,,,,,,,Petrol,99.84,2026-01-06,IOC,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Karnataka,Bengaluru,,,,,,,,,,,Petrol,99.84,2026-01-06,IOC,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Karnataka,Bengaluru,,,,,,,,,,,Petrol,99.84,2026-01-06,IOC,IOCL,20.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Karnataka,Bengaluru,,,,,,,,,,,Petrol,99.84,2026-01-06,IOC,NTPC,5.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Karnataka,Bengaluru,,,,,,,,,,,Petrol,99.84,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Karnataka,Bengaluru,,,,,,,,,,,Diesel,89.02,2026-01-06,IOC,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Karnataka,Bengaluru,,,,,,,,,,,Diesel,89.02,2026-01-06,IOC,EESL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Karnataka,Bengaluru,,,,,,,,,,,Diesel,89.02,2026-01-06,IOC,IOCL,20.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Karnataka,Bengaluru,,,,,,,,,,,Diesel,89.02,2026-01-06,IOC,NTPC,5.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Karnataka,Bengaluru,,,,,,,,,,,Diesel,89.02,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Tamil Nadu,Chennai,,,,,,,,,,,Petrol,100.85,2026-01-06,IOC,EESL,4.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Tamil Nadu,Chennai,,,,,,,,,,,Petrol,100.85,2026-01-06,IOC,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Tamil Nadu,Chennai,,,,,,,,,,,Petrol,100.85,2026-01-06,IOC,NTPC,4.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Tamil Nadu,Chennai,,,,,,,,,,,Diesel,92.49,2026-01-06,IOC,EESL,4.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Tamil Nadu,Chennai,,,,,,,,,,,Diesel,92.49,2026-01-06,IOC,HPCL,2.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Tamil Nadu,Chennai,,,,,,,,,,,Diesel,92.49,2026-01-06,IOC,NTPC,4.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Telangana,Hyderabad,,,,,,,,,,,Petrol,107.41,2026-01-06,IOC,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Telangana,Hyderabad,,,,,,,,,,,Petrol,107.41,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Telangana,Hyderabad,,,,,,,,,,,Petrol,107.41,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Telangana,Hyderabad,,,,,,,,,,,Diesel,95.7,2026-01-06,IOC,BPCL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Telangana,Hyderabad,,,,,,,,,,,Diesel,95.7,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Telangana,Hyderabad,,,,,,,,,,,Diesel,95.7,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
West Bengal,Kolkata,,,,,,,,,,,Petrol,103.94,2026-01-06,IOC,,,,,0.716,4W,EV,0.8,400000,8,City,,0.716
West Bengal,Kolkata,,,,,,,,,,,Diesel,92.02,2026-01-06,IOC,,,,,0.716,4W,EV,0.8,400000,8,City,,0.716
Gujarat,Ahmedabad,,,,,,,,,,,Petrol,94.49,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Gujarat,Ahmedabad,,,,,,,,,,,Petrol,94.49,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Gujarat,Ahmedabad,,,,,,,,,,,Diesel,90.17,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Gujarat,Ahmedabad,,,,,,,,,,,Diesel,90.17,2026-01-06,IOC,PGCIL,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Rajasthan,Jaipur,,,,,,,,,,,Petrol,104.72,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Rajasthan,Jaipur,,,,,,,,,,,Diesel,90.21,2026-01-06,IOC,HPCL,3.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Uttar Pradesh,Lucknow,,,,,,,,,,,Petrol,94.69,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Uttar Pradesh,Lucknow,,,,,,,,,,,Diesel,87.8,2026-01-06,IOC,NTPC,1.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
Madhya Pradesh,Bhopal,,,,,,,,,,,Petrol,106.47,2026-01-06,IOC,NTPC,7.0,Public,Govt. of India (MoP / PSU),0.716,4W,EV,0.8,400000,8,City,,0.716
